,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
5363,959000,Edna & Harvey: The Breakout - Anniversary Edition,Daedalic Entertainment,Daedalic Entertainment,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click', 'Comedy', 'Puzzle', 'Dark Humor', 'Female Protagonist']",$19.99 
5364,959020,You Shall Not Break!,Evistoria Games,Evistoria Games,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie', 'Clicker', 'Arcade', 'Fast-Paced', '3D', 'Puzzle', 'Resource Management']",$0.99 
5365,959030,Zombie Cubes,MayoNinja Games,MayoNinja Games,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action', 'Zombies']",$4.99 
5366,959050,Bound Up & Squirming!,Stegersaurus Software Inc.,Stegersaurus Software Inc.,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Casual', 'Action', 'Indie', 'Adventure', 'Simulation', 'Difficult', 'Physics', 'Singleplayer', 'Platformer', 'Parkour', 'Comedy', 'Funny', 'Third Person', 'Replay Value', '3D']",$4.99 
5367,959060,RideOp - New Heights: Expansion pack,GuraShop,GuraShop,n/a,"0 .. 20,000","['Casual', 'Simulation', 'Strategy']",n/a,$2.69 
5368,959070,Fantasy Grounds - Creature Codex Lairs (5E),"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$19.99 
5369,959080,Unsung Warriors - Prologue,Osarion,Osarion,n/a,"100,000 .. 200,000","['Action', 'Adventure', 'Free to Play', 'Indie']","['Free to Play', 'Adventure', 'Action', 'Indie', 'Multiplayer', 'Platformer', '2D', 'Local Co-Op', 'Co-op', 'RPG']",$0.00 
5370,959090,WayDown,CakeNeq Games,CakeNeq Games,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie']",$2.99 
5371,959110,Cube Full of Mines : Orbital Theme,Perceptual Games LLC,Perceptual Games LLC,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$0.00 
5372,959140,"Fantasy Grounds - Strange Supernaturals, Volume 9 (Token Pack)","SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$8.99 
5373,959150,Making History: The First World War,Factus Games,Factus Games,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Strategy', 'Early Access']","['Strategy', 'Simulation', 'Indie', 'Early Access', 'Wargame', 'Historical', 'World War I', 'Grand Strategy', 'Turn-Based', 'Turn-Based Strategy', 'Management', '4X', 'Alternate History', 'Political', 'War', 'Economy', 'Military', 'Resource Management', 'Turn-Based Combat', 'Multiplayer']",$19.99 
5374,959160,Hiveswap Friendsim - Volume Fourteen,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['RPG', 'Casual', 'Adventure', 'Indie', 'Simulation']",$0.99 
5375,959170,John:Condemned,Blue Commands,Blue Commands,n/a,"20,000 .. 50,000",['Indie'],"['Indie', 'Gore', 'Violent', 'Free to Play', 'Horror', 'Psychological Horror', 'Adventure', 'Exploration', 'First-Person', 'Atmospheric', 'Story Rich', 'Singleplayer', 'Snowboarding']",$0.00 
5376,959190,Lavender SDK,,,n/a,"0 .. 20,000",[''],n/a,$0.00 
5377,959200,Battleships and Carriers - WW2 Battleship Game,Light Strategy Series,SLS,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation', 'Strategy']","['Indie', 'Strategy', 'Casual', 'Simulation', 'Naval Combat', 'World War II', 'Naval', 'War', 'Grand Strategy', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Turn-Based', 'Turn-Based Combat', 'Wargame', 'Singleplayer', 'Replay Value', '2D', 'Remake', 'Retro', 'Classic']",$12.99 
5378,959210,The Return: Survival,Crowvisuals,Crowvisuals,n/a,"0 .. 20,000","['Action', 'Indie', 'Early Access']",n/a,$0.00 
5379,959220,Country Desert Simulator,Benjamin Zekavica,BZ Projekte,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Free to Play', 'Simulation', 'Strategy', 'Early Access', 'in Early Access']",n/a,$0.00 
5380,959230,God is a Cube: Programming Robot Cubes - Advanced Features,Dimensional Studio,,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$9.99 
5381,959250,Star Control: Origins - Multiverse DLC,Stardock Entertainment,Stardock Entertainment,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Indie', 'Action', 'RPG', 'Simulation', 'Adventure']",$0.00 
5382,959260,Aspect,Myrrh creative,Myrrh creative,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure']",$1.99 
5383,959280,Total Seclusion,Worldgame entertainment,Worldgame entertainment,n/a,"0 .. 20,000","['Action', 'Indie']","['Indie', 'Action']",$0.00 
5384,959290,Punk Fu Zombie,Punk Fu Films,Synergetic,n/a,"0 .. 20,000",['Movie'],n/a,$1.99 
5385,959320,Blanca,64A Films,"Gaumont Distribution TV, LLC",n/a,"0 .. 20,000",['Movie'],n/a,$4.99 
5386,959340,Deconstruction Lab,Sch.Black plastic,Sch.Black plastic,n/a,"0 .. 20,000","['Action', 'Indie', 'RPG', 'Early Access']","['Action', 'Indie', 'Gore', 'RPG', 'Early Access', 'Violent']",$0.99 
5387,959350,Sengoku Neet,JaxyCreate,JaxyCreate,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",n/a,$19.99 
5388,959380,War in Space,Meadrisker,Meadrisker,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']",n/a,$1.99 
5389,959400,Save Thine Kingdom,Primarch Interactive,Primarch Interactive,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Action', 'Casual', 'Adventure', 'Indie', 'RPG']",$9.99 
5390,959410,The Endless Empty,Erik Sheader-Smith,Erik Sheader-Smith,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG']","['Adventure', 'Indie', 'RPG', 'Surreal', 'RPGMaker', 'Story Rich', '2D', 'Colorful', 'Abstract', 'Psychedelic', 'Choices Matter', 'Atmospheric', 'Psychological Horror', 'Great Soundtrack', 'Funny', 'Casual', 'LGBTQ+', 'Singleplayer', 'Dark', 'Violent']",$3.99 
5391,959430,ASH OF WAR - Operation Sundown,Two-Way Ltd.,,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
5392,959450,ASH OF WAR - Supporter Pack,Two-Way Ltd.,,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
5393,959460,Fantasy Grounds - B06: Cry of Ill Omen (5E),"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$6.99 
5394,959490,Death of Rose,Artur Łączkowski,Feardemic,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie']",n/a,$0.00 
5395,959500,Cute Puzzle,WhiteCute,WhiteCute,n/a,"0 .. 20,000","['Casual', 'Free to Play', 'Indie']",n/a,$0.00 
5396,959510,Master Pool,Midi Creations,Midi Creations,n/a,"0 .. 20,000","['Casual', 'Sports', 'Early Access']",n/a,$9.99 
5397,959520,Fantasy Blacksmith,Heaven Brotherhood,GrabTheGames,n/a,"50,000 .. 100,000","['Indie', 'Simulation']","['Simulation', 'Indie', 'Medieval', 'Magic', 'Replay Value', 'Resource Management', 'Management', 'Atmospheric', 'RPG', '3D', 'Inventory Management', 'Puzzle', 'Mystery', 'Early Access', 'Great Soundtrack', 'Dark', 'Crafting']",$2.49 
5398,959530,Jam Studio VR EHC - Beamz Original Classical Bundle,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",n/a,"0 .. 20,000",['Casual'],n/a,$3.74 
5399,959540,Devil's Toy,Blueplant Entertainment,Blueplant Entertainment,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Adventure', 'Indie', 'Casual', 'Horror', 'Atmospheric']",$3.99 
5400,959550,Jam Studio VR EHC - Beamz Original EDM-DJ-Dance Bundle,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",n/a,"0 .. 20,000",['Casual'],n/a,$11.24 
5401,959560,Jam Studio VR EHC - Beamz Original HipHop/Rnb/Reggae Bundle,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",n/a,"0 .. 20,000",['Casual'],n/a,$4.49 
